indicator_code,indicator,short_name,country_code,country,better_when,native_unit_per_year,n_independent,first_time,last_time,native_slope_per_year,native_slope_ci_low,native_slope_ci_high,theilsen_intercept,favourable_slope_per_year,favourable_slope_ci_low,favourable_slope_ci_high,kendall_tau_native,kendall_tau_favourable,kendall_p_raw,is_australia
2_1,Employment rate,Employment rate,GBR,United Kingdom,higher,percentage points per year,15.0,2010.0,2024.0,0.43936363636363623,0.30699999999998795,0.596999999999999,-807.1594545454542,0.43936363636363623,0.30699999999998795,0.596999999999999,0.9047619047619049,0.9047619047619049,1.6537756286433536e-08,False
2_1,Employment rate,Employment rate,GRC,Greece,higher,percentage points per year,15.0,2010.0,2024.0,1.2355000000000018,0.6312500000000002,1.5496250000000007,-2429.5385000000033,1.2355000000000018,0.6312500000000002,1.5496250000000007,0.580952380952381,0.580952380952381,0.0019359627197342143,False
2_1,Employment rate,Employment rate,HRV,Croatia,higher,percentage points per year,15.0,2010.0,2024.0,1.2465714285714273,0.8717272727272719,1.326999999999999,-2448.988571428569,1.2465714285714273,0.8717272727272719,1.326999999999999,0.7904761904761906,0.7904761904761906,4.906475309914463e-06,False
2_1,Employment rate,Employment rate,HUN,Hungary,higher,percentage points per year,15.0,2010.0,2024.0,1.426499999999999,1.2176000000000016,1.615750000000002,-2800.2384999999977,1.426499999999999,1.2176000000000016,1.615750000000002,0.9428571428571428,0.9428571428571428,1.0155433435856716e-09,False
2_1,Employment rate,Employment rate,IRL,Ireland,higher,percentage points per year,15.0,2010.0,2024.0,1.252625,1.1174444444444447,1.4169999999999996,-2452.424625,1.252625,1.1174444444444447,1.4169999999999996,0.9428571428571428,0.9428571428571428,1.0155433435856716e-09,False
2_1,Employment rate,Employment rate,ISL,Iceland,higher,percentage points per year,15.0,2010.0,2024.0,0.3788461538461536,0.129272727272727,0.5193333333333356,-679.8826923076919,0.3788461538461536,0.129272727272727,0.5193333333333356,0.48571428571428577,0.48571428571428577,0.01140991603041041,False
2_1,Employment rate,Employment rate,ISR,Israel,higher,percentage points per year,15.0,2010.0,2024.0,0.43299999999999983,0.30749999999999983,0.5765000000000006,-797.1609999999996,0.43299999999999983,0.30749999999999983,0.5765000000000006,0.7523809523809525,0.7523809523809525,1.9694049703970338e-05,False
2_1,Employment rate,Employment rate,ITA,Italy,higher,percentage points per year,15.0,2010.0,2024.0,0.4554000000000002,0.2820000000000036,0.6524285714285725,-853.2718000000004,0.4554000000000002,0.2820000000000036,0.6524285714285725,0.7846979774097266,0.7846979774097266,4.846146532098343e-05,False
2_1,Employment rate,Employment rate,JPN,Japan,higher,percentage points per year,15.0,2010.0,2024.0,0.7297499999999992,0.6485,0.8591249999999988,-1390.3737499999986,0.7297499999999992,0.6485,0.8591249999999988,0.980952380952381,0.980952380952381,2.294149119545945e-11,False
2_1,Employment rate,Employment rate,KOR,Korea,higher,percentage points per year,15.0,2010.0,2024.0,0.2506666666666675,0.1286363636363629,0.32879999999999826,-431.7786666666683,0.2506666666666675,0.1286363636363629,0.32879999999999826,0.6952380952380953,0.6952380952380953,0.00011760372441589373,False
2_1,Employment rate,Employment rate,LTU,Lithuania,higher,percentage points per year,15.0,2010.0,2024.0,0.8475999999999999,0.5930000000000035,1.2195000000000036,-1630.7661999999998,0.8475999999999999,0.5930000000000035,1.2195000000000036,0.8857142857142857,0.8857142857142857,5.337720284810232e-08,False
2_1,Employment rate,Employment rate,LUX,Luxembourg,higher,percentage points per year,15.0,2010.0,2024.0,0.299923076923077,0.14166666666667047,0.4348749999999999,-530.0018461538464,0.299923076923077,0.14166666666667047,0.4348749999999999,0.6380952380952382,0.6380952380952382,0.0005320215605847219,False
2_1,Employment rate,Employment rate,LVA,Latvia,higher,percentage points per year,15.0,2010.0,2024.0,0.8766666666666652,0.606272727272727,1.1439999999999997,-1691.8046666666635,0.8766666666666652,0.606272727272727,1.1439999999999997,0.8857142857142857,0.8857142857142857,5.337720284810232e-08,False
2_1,Employment rate,Employment rate,MEX,Mexico,higher,percentage points per year,15.0,2010.0,2024.0,0.2529090909090906,0.14033333333333312,0.3219230769230771,-441.96063636363573,0.2529090909090906,0.14033333333333312,0.3219230769230771,0.6190476190476191,0.6190476190476191,0.0008364083878716816,False
2_1,Employment rate,Employment rate,NLD,Netherlands,higher,percentage points per year,15.0,2010.0,2024.0,0.5882727272727276,0.5075999999999994,0.7721666666666683,-1107.3510909090917,0.5882727272727276,0.5075999999999994,0.7721666666666683,0.8476190476190477,0.8476190476190477,4.0734605880108527e-07,False
2_1,Employment rate,Employment rate,NOR,Norway,higher,percentage points per year,15.0,2010.0,2024.0,0.021500000000000342,-0.06457142857142831,0.11050000000000004,37.83749999999932,0.021500000000000342,-0.06457142857142831,0.11050000000000004,0.1619047619047619,0.1619047619047619,0.43511891093211363,False
2_1,Employment rate,Employment rate,NZL,New Zealand,higher,percentage points per year,15.0,2010.0,2024.0,0.4631249999999998,0.36729999999999874,0.5551250000000003,-852.0141249999996,0.4631249999999998,0.36729999999999874,0.5551250000000003,0.8285714285714286,0.8285714285714286,9.951376518836835e-07,False
2_1,Employment rate,Employment rate,PER,Peru,higher,percentage points per year,15.0,2010.0,2024.0,-0.24716666666666734,-0.36950000000000216,-0.04399999999999693,581.3271666666681,-0.24716666666666734,-0.36950000000000216,-0.04399999999999693,-0.5047619047619049,-0.5047619047619049,0.008269998948239689,False
2_1,Employment rate,Employment rate,POL,Poland,higher,percentage points per year,15.0,2010.0,2024.0,1.1244999999999994,1.0142500000000005,1.2322000000000002,-2195.1824999999985,1.1244999999999994,1.0142500000000005,1.2322000000000002,1.0,1.0,1.5294327463639633e-12,False
2_1,Employment rate,Employment rate,PRT,Portugal,higher,percentage points per year,15.0,2010.0,2024.0,1.2225555555555556,0.7990000000000018,1.4159090909090912,-2390.8765555555556,1.2225555555555556,0.7990000000000018,1.4159090909090912,0.7904761904761906,0.7904761904761906,4.906475309914463e-06,False
2_1,Employment rate,Employment rate,ROU,Romania,higher,percentage points per year,15.0,2010.0,2024.0,0.40559999999999974,0.23750000000000426,0.6767500000000002,-748.2631999999995,0.40559999999999974,0.23750000000000426,0.6767500000000002,0.6571428571428571,0.6571428571428571,0.00033037090163412914,False
2_1,Employment rate,Employment rate,SVK,Slovak Republic,higher,percentage points per year,15.0,2010.0,2024.0,1.046833333333332,0.9117999999999995,1.203699999999999,-2037.7128333333308,1.046833333333332,0.9117999999999995,1.203699999999999,0.9428571428571428,0.9428571428571428,1.0155433435856716e-09,False
2_1,Employment rate,Employment rate,SVN,Slovenia,higher,percentage points per year,15.0,2010.0,2024.0,0.8299999999999983,0.5594999999999999,1.0566666666666673,-1598.9919999999966,0.8299999999999983,0.5594999999999999,1.0566666666666673,0.7523809523809525,0.7523809523809525,1.9694049703970338e-05,False
2_1,Employment rate,Employment rate,SWE,Sweden,higher,percentage points per year,15.0,2010.0,2024.0,0.2270000000000003,0.12650000000000006,0.33819999999999767,-374.5330000000006,0.2270000000000003,0.12650000000000006,0.33819999999999767,0.6380952380952382,0.6380952380952382,0.0005320215605847219,False
2_1,Employment rate,Employment rate,THA,Thailand,higher,percentage points per year,15.0,2010.0,2024.0,-0.24169230769230737,-0.3469999999999989,-0.03866666666666655,570.841384615384,-0.24169230769230737,-0.3469999999999989,-0.03866666666666655,-0.4666666666666667,-0.4666666666666667,0.015510823225067603,False
2_1,Employment rate,Employment rate,TUR,Türkiye,higher,percentage points per year,15.0,2010.0,2024.0,0.39471428571428546,0.2383333333333321,0.5089166666666666,-741.1477142857138,0.39471428571428546,0.2383333333333321,0.5089166666666666,0.6952380952380953,0.6952380952380953,0.00011760372441589373,False
2_1,Employment rate,Employment rate,USA,United States,higher,percentage points per year,15.0,2010.0,2024.0,0.3871111111111105,0.29357142857142954,0.4936666666666672,-707.1231111111099,0.3871111111111105,0.29357142857142954,0.4936666666666672,0.7142857142857143,0.7142857142857143,6.710364303783617e-05,False
2_1,Employment rate,Employment rate,ZAF,South Africa,higher,percentage points per year,15.0,2010.0,2024.0,-0.3449166666666669,-0.6689999999999999,-0.015000000000000568,750.0999166666672,-0.3449166666666669,-0.6689999999999999,-0.015000000000000568,-0.3904761904761905,-0.3904761904761905,0.04629247541540862,False
7_1_DEP,Lack of social support,Lack of social support,ARG,Argentina,lower,percentage points per year,6.0,2009.0,2024.0,0.06600814959999972,-0.2897496753666668,0.32089454196666684,-123.46518414414943,-0.06600814959999972,-0.32089454196666684,0.2897496753666668,0.3333333333333333,-0.3333333333333333,0.46944444444444444,False
7_1_DEP,Lack of social support,Lack of social support,AUS,Australia,lower,percentage points per year,6.0,2009.0,2024.0,0.18584215291666664,0.03764879230000003,0.7488525810500001,-368.9548643504083,-0.18584215291666664,-0.7488525810500001,-0.03764879230000003,0.8666666666666666,-0.8666666666666666,0.016666666666666666,True
7_1_DEP,Lack of social support,Lack of social support,AUT,Austria,lower,percentage points per year,6.0,2009.0,2024.0,0.31111783548888877,-0.32899925993333373,0.9572970030333335,-619.3482132833442,-0.31111783548888877,-0.9572970030333335,0.32899925993333373,0.4666666666666666,-0.4666666666666666,0.2722222222222222,False
7_1_DEP,Lack of social support,Lack of social support,BEL,Belgium,lower,percentage points per year,6.0,2009.0,2024.0,0.13054692137333332,0.08045479106666657,0.2230748030333333,-254.92848433312665,-0.13054692137333332,-0.2230748030333333,-0.08045479106666657,0.8666666666666666,-0.8666666666666666,0.016666666666666666,False
7_1_DEP,Lack of social support,Lack of social support,BGR,Bulgaria,lower,percentage points per year,6.0,2009.0,2024.0,-0.5802803519833333,-1.5703745961166666,0.14021783653333367,1178.8682776300416,0.5802803519833333,-0.14021783653333367,1.5703745961166666,-0.6,0.6,0.1361111111111111,False
7_1_DEP,Lack of social support,Lack of social support,BRA,Brazil,lower,percentage points per year,6.0,2009.0,2024.0,0.34633516423333316,-0.37911949253333316,1.1380203206,-688.1585799746663,-0.34633516423333316,-1.1380203206,0.37911949253333316,0.6,-0.6,0.1361111111111111,False
7_1_DEP,Lack of social support,Lack of social support,CAN,Canada,lower,percentage points per year,6.0,2009.0,2024.0,0.2024342190111111,-0.02487438408333335,0.3284984456000002,-401.01995429225553,-0.2024342190111111,-0.3284984456000002,0.02487438408333335,0.6,-0.6,0.1361111111111111,False
7_1_DEP,Lack of social support,Lack of social support,CHE,Switzerland,lower,percentage points per year,6.0,2009.0,2024.0,0.17809601549999984,-0.05220919069999989,0.5139008990499999,-353.15403110654967,-0.17809601549999984,-0.5139008990499999,0.05220919069999989,0.4666666666666666,-0.4666666666666666,0.2722222222222222,False
7_1_DEP,Lack of social support,Lack of social support,CHL,Chile,lower,percentage points per year,6.0,2009.0,2024.0,-0.33815046121111103,-0.7571519128166665,0.09228512811666671,695.8467273154055,0.33815046121111103,-0.09228512811666671,0.7571519128166665,-0.6,0.6,0.1361111111111111,False
7_1_DEP,Lack of social support,Lack of social support,COL,Colombia,lower,percentage points per year,6.0,2009.0,2024.0,0.4173366528888888,-0.6664554027333338,1.1773500476333334,-830.1465833012444,-0.4173366528888888,-1.1773500476333334,0.6664554027333338,0.6,-0.6,0.1361111111111111,False
7_1_DEP,Lack of social support,Lack of social support,CRI,Costa Rica,lower,percentage points per year,6.0,2009.0,2024.0,0.10764774252000002,-0.11601479936666692,0.44422346164999976,-206.97458414353002,-0.10764774252000002,-0.44422346164999976,0.11601479936666692,0.6,-0.6,0.1361111111111111,False
7_1_DEP,Lack of social support,Lack of social support,CZE,Czechia,lower,percentage points per year,6.0,2009.0,2024.0,-0.14630380864999992,-0.7431514914166667,0.6484359593333332,302.53338836822485,0.14630380864999992,-0.6484359593333332,0.7431514914166667,-0.3333333333333333,0.3333333333333333,0.46944444444444444,False
7_1_DEP,Lack of social support,Lack of social support,DEU,Germany,lower,percentage points per year,6.0,2009.0,2024.0,0.30315641995833326,-0.007722324433333465,0.5844201242999999,-602.4988659413291,-0.30315641995833326,-0.5844201242999999,0.007722324433333465,0.7333333333333333,-0.7333333333333333,0.05555555555555555,False
7_1_DEP,Lack of social support,Lack of social support,DNK,Denmark,lower,percentage points per year,6.0,2009.0,2024.0,0.0580312550500001,-0.01564475784999993,0.1436074543833333,-112.6261824806752,-0.0580312550500001,-0.1436074543833333,0.01564475784999993,0.7333333333333333,-0.7333333333333333,0.05555555555555555,False
7_1_DEP,Lack of social support,Lack of social support,ESP,Spain,lower,percentage points per year,6.0,2009.0,2024.0,0.16290754523333337,-0.35392479923333325,0.4354338089333334,-321.94639795021675,-0.16290754523333337,-0.4354338089333334,0.35392479923333325,0.6,-0.6,0.1361111111111111,False
7_1_DEP,Lack of social support,Lack of social support,EST,Estonia,lower,percentage points per year,6.0,2009.0,2024.0,-0.34084941613333325,-0.5627354994000001,-0.02564590606666665,694.2680375085165,0.34084941613333325,0.02564590606666665,0.5627354994000001,-0.8666666666666666,0.8666666666666666,0.016666666666666666,False
7_1_DEP,Lack of social support,Lack of social support,FIN,Finland,lower,percentage points per year,6.0,2009.0,2024.0,-0.12171559266666658,-0.4727859636000001,0.2545464848333336,250.40319993743316,0.12171559266666658,-0.2545464848333336,0.4727859636000001,-0.4666666666666666,0.4666666666666666,0.2722222222222222,False
7_1_DEP,Lack of social support,Lack of social support,FRA,France,lower,percentage points per year,6.0,2009.0,2024.0,0.3444744349666668,-0.3816469201166666,1.055963538333333,-686.2051291496336,-0.3444744349666668,-1.055963538333333,0.3816469201166666,0.4666666666666666,-0.4666666666666666,0.2722222222222222,False
7_1_DEP,Lack of social support,Lack of social support,GBR,United Kingdom,lower,percentage points per year,6.0,2009.0,2024.0,0.4826174038866667,-0.09982185909999981,0.8518471774666668,-966.6990217389134,-0.4826174038866667,-0.8518471774666668,0.09982185909999981,0.7333333333333333,-0.7333333333333333,0.05555555555555555,False
7_1_DEP,Lack of social support,Lack of social support,GRC,Greece,lower,percentage points per year,6.0,2009.0,2024.0,-0.02572828351666671,-0.7341663899333343,0.6825935250666669,69.98862843435842,0.02572828351666671,-0.6825935250666669,0.7341663899333343,-0.06666666666666665,0.06666666666666665,1.0,False
7_1_DEP,Lack of social support,Lack of social support,HRV,Croatia,lower,percentage points per year,6.0,2009.0,2024.0,-0.7739993823833333,-2.8259040549166663,1.4099633859,1575.3079883437415,0.7739993823833333,-1.4099633859,2.8259040549166663,-0.6,0.6,0.1361111111111111,False
7_1_DEP,Lack of social support,Lack of social support,HUN,Hungary,lower,percentage points per year,6.0,2009.0,2024.0,-0.37298261655000003,-1.1842140324333335,0.45159636651666685,761.070747510625,0.37298261655000003,-0.45159636651666685,1.1842140324333335,-0.6,0.6,0.1361111111111111,False
7_1_DEP,Lack of social support,Lack of social support,IDN,Indonesia,lower,percentage points per year,6.0,2009.0,2024.0,0.005966076383333648,-1.3068931133833335,0.5899559954833334,7.6671437236577,-0.005966076383333648,-0.5899559954833334,1.3068931133833335,0.06666666666666665,-0.06666666666666665,1.0,False
7_1_DEP,Lack of social support,Lack of social support,IRL,Ireland,lower,percentage points per year,6.0,2009.0,2024.0,0.37199500820833337,0.17177769183333336,0.9036058904166667,-745.2020454755043,-0.37199500820833337,-0.9036058904166667,-0.17177769183333336,0.8666666666666666,-0.8666666666666666,0.016666666666666666,False
7_1_DEP,Lack of social support,Lack of social support,ISL,Iceland,lower,percentage points per year,6.0,2009.0,2024.0,-0.018427987083333337,-0.27813123023333325,0.14739172320000002,39.37289518399167,0.018427987083333337,-0.14739172320000002,0.27813123023333325,-0.3333333333333333,0.3333333333333333,0.46944444444444444,False
7_1_DEP,Lack of social support,Lack of social support,ISR,Israel,lower,percentage points per year,6.0,2009.0,2024.0,-0.3447777095333333,-1.0127995328833335,0.18533542108333348,703.8773242481666,0.3447777095333333,-0.18533542108333348,1.0127995328833335,-0.6,0.6,0.1361111111111111,False
7_1_DEP,Lack of social support,Lack of social support,ITA,Italy,lower,percentage points per year,6.0,2009.0,2024.0,0.21034696994444463,-0.5379772742499999,0.5002771449000001,-412.7952034548226,-0.21034696994444463,-0.5002771449000001,0.5379772742499999,0.3333333333333333,-0.3333333333333333,0.46944444444444444,False
7_1_DEP,Lack of social support,Lack of social support,JPN,Japan,lower,percentage points per year,6.0,2009.0,2024.0,0.23852053140000015,-0.38530269500000003,0.8162851962666663,-470.3443089314503,-0.23852053140000015,-0.8162851962666663,0.38530269500000003,0.4666666666666666,-0.4666666666666666,0.2722222222222222,False
7_1_DEP,Lack of social support,Lack of social support,KOR,Korea,lower,percentage points per year,6.0,2009.0,2024.0,-0.03349954539166659,-0.58192929805,0.35125241854999995,87.78755072169568,0.03349954539166659,-0.35125241854999995,0.58192929805,-0.4666666666666666,0.4666666666666666,0.2722222222222222,False
7_1_DEP,Lack of social support,Lack of social support,LTU,Lithuania,lower,percentage points per year,6.0,2009.0,2024.0,-0.10499591945555548,-0.3250836159333333,0.13591113179999992,219.25189536797762,0.10499591945555548,-0.13591113179999992,0.3250836159333333,-0.3333333333333333,0.3333333333333333,0.46944444444444444,False
7_1_DEP,Lack of social support,Lack of social support,LUX,Luxembourg,lower,percentage points per year,6.0,2009.0,2024.0,0.38563671973333336,0.2024304699333337,0.7568488628333334,-768.8374117620167,-0.38563671973333336,-0.7568488628333334,-0.2024304699333337,0.8666666666666666,-0.8666666666666666,0.016666666666666666,False
7_1_DEP,Lack of social support,Lack of social support,LVA,Latvia,lower,percentage points per year,6.0,2009.0,2024.0,-0.7040608987000004,-1.203038590016667,-0.2776232706999995,1429.0069571823008,0.7040608987000004,0.2776232706999995,1.203038590016667,-0.9999999999999999,0.9999999999999999,0.002777777777777778,False
7_1_DEP,Lack of social support,Lack of social support,MEX,Mexico,lower,percentage points per year,6.0,2009.0,2024.0,-0.20075936036666697,-0.853840817933334,0.9978091896333332,422.242226274484,0.20075936036666697,-0.9978091896333332,0.853840817933334,-0.06666666666666665,0.06666666666666665,1.0,False
7_1_DEP,Lack of social support,Lack of social support,NLD,Netherlands,lower,percentage points per year,6.0,2009.0,2024.0,0.16721682637500002,-0.42781429981666674,0.7622479525666668,-330.4416547003875,-0.16721682637500002,-0.7622479525666668,0.42781429981666674,0.4666666666666666,-0.4666666666666666,0.2722222222222222,False
7_1_DEP,Lack of social support,Lack of social support,NOR,Norway,lower,percentage points per year,6.0,2009.0,2024.0,-0.04210415389999985,-0.22447294625,0.13352246343333332,90.22387057264969,0.04210415389999985,-0.13352246343333332,0.22447294625,-0.2,0.2,0.7194444444444444,False
7_1_DEP,Lack of social support,Lack of social support,NZL,New Zealand,lower,percentage points per year,6.0,2009.0,2024.0,0.11871815340000004,-0.10208529596666693,0.4216409430333334,-234.4895576588501,-0.11871815340000004,-0.4216409430333334,0.10208529596666693,0.4666666666666666,-0.4666666666666666,0.2722222222222222,False
7_1_DEP,Lack of social support,Lack of social support,PER,Peru,lower,percentage points per year,6.0,2009.0,2024.0,-0.16412594959999952,-0.8964787518500005,0.7777526312666675,350.638498764599,0.16412594959999952,-0.7777526312666675,0.8964787518500005,-0.3333333333333333,0.3333333333333333,0.46944444444444444,False
7_1_DEP,Lack of social support,Lack of social support,POL,Poland,lower,percentage points per year,6.0,2009.0,2024.0,0.20581405975555553,-0.26361611991666667,1.0538079099666666,-406.69459923952775,-0.20581405975555553,-1.0538079099666666,0.26361611991666667,0.4666666666666666,-0.4666666666666666,0.2722222222222222,False
7_1_DEP,Lack of social support,Lack of social support,PRT,Portugal,lower,percentage points per year,6.0,2009.0,2024.0,-0.09124026801666663,-0.3736807006500002,0.2630871619000003,196.11567067205826,0.09124026801666663,-0.2630871619000003,0.3736807006500002,-0.4666666666666666,0.4666666666666666,0.2722222222222222,False
7_1_DEP,Lack of social support,Lack of social support,ROU,Romania,lower,percentage points per year,6.0,2009.0,2024.0,-0.6954299218666661,-1.0266504692000005,0.31521754263333374,1422.6965131885822,0.6954299218666661,-0.31521754263333374,1.0266504692000005,-0.7333333333333333,0.7333333333333333,0.05555555555555555,False
7_1_DEP,Lack of social support,Lack of social support,SVK,Slovak Republic,lower,percentage points per year,6.0,2009.0,2024.0,-0.229107056925,-0.6386121064666668,0.2795108228666668,468.7872295966625,0.229107056925,-0.2795108228666668,0.6386121064666668,-0.6,0.6,0.1361111111111111,False
7_1_DEP,Lack of social support,Lack of social support,SVN,Slovenia,lower,percentage points per year,6.0,2009.0,2024.0,-0.2000776996555556,-0.5779859717333333,0.4768655768666668,410.27990319997787,0.2000776996555556,-0.4768655768666668,0.5779859717333333,-0.4666666666666666,0.4666666666666666,0.2722222222222222,False
7_1_DEP,Lack of social support,Lack of social support,SWE,Sweden,lower,percentage points per year,6.0,2009.0,2024.0,-0.019553734416666673,-0.22870747385000012,0.3388448625666666,46.84893539205835,0.019553734416666673,-0.3388448625666666,0.22870747385000012,-0.06666666666666665,0.06666666666666665,1.0,False
7_1_DEP,Lack of social support,Lack of social support,THA,Thailand,lower,percentage points per year,6.0,2009.0,2024.0,0.22910818401666658,-0.4594247409666667,0.5048183510833333,-450.00616731025815,-0.22910818401666658,-0.5048183510833333,0.4594247409666667,0.6,-0.6,0.1361111111111111,False
7_1_DEP,Lack of social support,Lack of social support,TUR,Türkiye,lower,percentage points per year,6.0,2009.0,2024.0,-0.6770271585333333,-2.216594908683333,0.9639559300499997,1383.0691492297665,0.6770271585333333,-0.9639559300499997,2.216594908683333,-0.3333333333333333,0.3333333333333333,0.46944444444444444,False
7_1_DEP,Lack of social support,Lack of social support,USA,United States,lower,percentage points per year,6.0,2009.0,2024.0,0.09280556378333331,-0.3060525056166667,0.4916636331833333,-178.6857885030416,-0.09280556378333331,-0.4916636331833333,0.3060525056166667,0.3333333333333333,-0.3333333333333333,0.46944444444444444,False
7_1_DEP,Lack of social support,Lack of social support,ZAF,South Africa,lower,percentage points per year,6.0,2009.0,2024.0,0.1667700083444444,-0.5725211454666669,1.0587291665666665,-323.1138029217721,-0.1667700083444444,-1.0587291665666665,0.5725211454666669,0.2,-0.2,0.7194444444444444,False
